sigla_tipo,numero,ano,ementa,votada_plenario,cod_tipo,id,casa,tema,autor,link
PL,3750,2020,"Nomeia o Parque Nacional da Tijuca, de Parque Florestal  da Tijuca Alfredo Sirkis in mememorian ao Ex Deputado Federal Alfredo Sirkis.",0,139,2257470,camara,Meio Ambiente e Desenvolvimento Sustentável,Luiz Antônio Corrêa,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2257470
PL,3759,2020,Dispõe sobre o transporte de animal de assistência emocional e animal de serviço nas cabines das aeronaves das companhias aéreas brasileiras.,0,139,2257498,camara,Meio Ambiente e Desenvolvimento Sustentável,Paulo Bengtson,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2257498
PL,3764,2020,Aumenta a pena de multa para crime de tráfico de animais e dispõe sobre a destinação de serpentes exóticas apreendidas.,0,139,2257510,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart; Professor Israel Batista,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2257510
PDL,332,2020,"Susta os efeitos do Decreto nº 10.419, de 7 de julho de 2020, que “Regulamenta a alínea “e” do § 1º do art. 9º da Lei nº 1.283, de 18 de dezembro de 1950, e altera o Decreto nº 9.013, de 29 de março de 2017, para dispor sobre a inspeção ante mortem e post mortem de animais”.",0,557,2257619,camara,Meio Ambiente e Desenvolvimento Sustentável,Carlos Veras; João Daniel; Rogério Correia,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2257619
PLP,187,2020,"Dispõe sobre alterações na Lei Complementar n. 167, de 24 de abril de 2019, que trata sobre a Empresa Simples de Crédito (ESC); e dá outras providências.",0,140,2257841,camara,Meio Ambiente e Desenvolvimento Sustentável,Aureo Ribeiro,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2257841
PL,3828,2020,Dispõe sobre a participação do governo no processo de classificação e recebimento do fumo de estufa ou de galpão.,0,139,2257879,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Marcelo Moraes,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2257879
PL,3832,2020,Dispõe sobre a participação do governo no processo de classificação do fumo de estufa ou de galpão.,0,139,2257888,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Marcelo Moraes,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2257888
PL,3834,2020,"Altera a Lei n. 1.283, de 18 de dezembro de 1950, para autorizar a compra de pescado diretamente de aquicultores e pescadores artesanais, nas condições que especifica.",0,139,2257899,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Angela Amin,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2257899
PL,3881,2020,"Altera o parágrafo único do artigo 1º da Lei 13.288, de 2016; e acrescenta o § 14 no artigo 25 da Lei 8.212, de 1991.",0,139,2258131,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Sergio Souza,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2258131
PDL,345,2020,"Susta os efeitos da Portaria n° 2.005, de 22 de julho de 2020, do Ministério do Desenvolvimento Regional.",0,557,2258707,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Mário Negromonte Jr.,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2258707
PL,3961,2020,"Decreta o estado de emergência climática, estabelece a meta de neutralização das emissões de gases de efeito estufa no Brasil até 2050 e prevê a criação de políticas para a transição sustentável.",0,139,2258739,camara,Meio Ambiente e Desenvolvimento Sustentável,Alessandro Molon,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2258739
PL,3979,2020,Torna obrigatório a coleta seletiva de lixo nas instituições ensino públicas ou privadas e cria um Núcleo de Reciclagem no bairro destas instituições.,0,139,2258841,camara,Meio Ambiente e Desenvolvimento Sustentável,Alexandre Frota,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2258841
PL,3980,2020,"Fica estabelecido a todos os municípios brasileiros a obrigatoriedade da coleta seletiva de lixo, na exta proporção da coleta atualmente realizada.",0,139,2258843,camara,Meio Ambiente e Desenvolvimento Sustentável,Alexandre Frota,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2258843
PL,3981,2020,"Cria a Aula Verde como atividade extra curricular, nas escolas públicas e privadas.",0,139,2258844,camara,Meio Ambiente e Desenvolvimento Sustentável,Alexandre Frota,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2258844
MPV,993,2020,Autoriza a prorrogação de contratos por tempo determinado no âmbito do Instituto Nacional de Colonização e Reforma Agrária - INCRA.,1,291,2258964,camara,Estrutura Fundiária,Poder Executivo,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2258964
PL,4019,2020,"Altera a Lei Nº 5.517, de 23 de outubro de 1968 para dispensar comerciantes classificados como Microempresa, Empresa Individual de Responsabilidade Limitada (Eireli) e Microempreendedor Individual (MEI) de manterem Médico Veterinário como Responsável Técnico.",0,139,2259136,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Dagoberto Nogueira,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2259136
PL,4032,2020,"Altera a Lei nº 8.023, de 1990, para dispor sobre as atividades de turismo rural, para fins do Imposto de Renda sobre o resultado da atividade rural.",0,139,2259186,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Herculano Passos,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2259186
PL,4055,2020,"Dispõe sobre a substituição de componentes, peças e equipamentos de madeira, metal e plástico virgem por similares oriundos da reciclagem de polímeros plásticos nas concessionárias de serviços públicos e nos poderes públicos federal, estadual e municipal e altera a Lei nº 8.666, de 21 de junho de 1993, para assegurar, nas aquisições da administração Pública, margem de preferência para os produtos nacionais fabricados a partir de material polimérico plástico proveniente da reciclagem.",0,139,2259233,camara,Meio Ambiente e Desenvolvimento Sustentável,Walter Alves,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2259233
PL,4058,2020,Estabelece medidas de conservação da Região Hidrográfica do Tocantins-Araguaia.,0,139,2259292,camara,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo",Josimar Maranhãozinho,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2259292
PL,4059,2020,"Altera a Lei nº 6.015, de 31 de dezembro de 1973, e a Lei nº 8.629, de 25 de fevereiro de 1993, objetivando estabelecer a isenção de emolumentos cartoriais para os atos relativos ao registro de títulos translativos de domínio de imóveis rurais obtidos por beneficiários dos programas de reforma agrária.",0,139,2259293,camara,Estrutura Fundiária,Josimar Maranhãozinho,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2259293
PL,4071,2020,Dispõe sobre a inclusão da Educação Ambiental Humanitária em bem-estar animal e dá outras providências.,0,139,2259355,camara,Meio Ambiente e Desenvolvimento Sustentável,Roberto de Lucena,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2259355
PL,4073,2020,"Altera o Decreto-lei nº 3.688, de 3 de outubro de 1941 – Lei das Contravenções Penais, para punir maus-tratos a animais domésticos.",0,139,2259357,camara,Meio Ambiente e Desenvolvimento Sustentável,Roberto de Lucena,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2259357
PL,4077,2020,"Desonera do Imposto sobre Produtos Industrializados - IPI, da Contribuição para os Programas de Integração Social e de Formação do Patrimônio do Servidor Público - PIS/Pasep e da Contribuição para o Financiamento da Seguridade Social - Cofins as aquisições de telefones celulares e equipamentos eletrônicos, realizadas por extensionistas rurais e professores da rede pública durante o reconhecimento do estado de calamidade pública provocado pelo Coronavírus (Covid-19), nos termos que especifica.",0,139,2259362,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Zé Silva,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2259362
PL,4084,2020,"Desonera do Imposto sobre Produtos Industrializados - IPI, da Contribuição para os Programas de Integração Social e de Formação do Patrimônio do Servidor Público - PIS/Pasep e da Contribuição para o Financiamento da Seguridade Social - Cofins as aquisições de telefones celulares e equipamentos eletrônicos, realizadas por extensionistas rurais, professores e alunos da rede pública durante o reconhecimento do estado de calamidade pública provocado pelo Coronavírus (Covid-19), nos termos que especifica.",0,139,2259402,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Zé Silva,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2259402
PDL,355,2020,Susta a Solução de Consulta Interna nº 2 – Cosit de 29 de abril de 2019 que dispões sobre Imposto sobre a Renda de Pessoa Jurídica – IRPJ.,0,557,2259417,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Alceu Moreira,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2259417
PDL,356,2020,"Susta os efeitos da Portaria nº 341, de 30 de julho de 2020, do Ministro de Estado do Meio Ambiente, que aprova o Regimento Interno da Comissão Executiva para Controle do Desmatamento Ilegal e Recuperação da Vegetação Nativa - CONAVEG, instituída pelo Decreto nº 10.142, de 28 de novembro de 2019.",0,557,2259427,camara,Meio Ambiente e Desenvolvimento Sustentável,José Guimarães,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2259427
PL,4102,2020,Regulamenta a utilização de materiais transparentes em edificações com mais de vinte metros de altura para evitar colisões de aves.,0,139,2259554,camara,Meio Ambiente e Desenvolvimento Sustentável,Fred Costa,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2259554
PL,4103,2020,Proíbe a distribuição de animais em sorteios e afins.,0,139,2259555,camara,Meio Ambiente e Desenvolvimento Sustentável,Fred Costa,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2259555
PL,4105,2020,"Dispõe sobre a interpretação da Lei nº 10.925, de 23 de julho de 2004, em especial sobre a interpretação do conceito de produção adotado no caput do art. 8º para o aproveitamento do crédito presumido de PIS/Pasep e COFINS.",0,139,2259643,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Jerônimo Goergen,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2259643
PDL,359,2020,"Susta os efeitos do Decreto nº 10.142, de 28 de novembro de 2019, que institui a Comissão Executiva para Controle do Desmatamento Ilegal e Recuperação da Vegetação Nativa.",0,557,2259673,camara,Meio Ambiente e Desenvolvimento Sustentável,José Guimarães,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2259673
PDL,360,2020,"“Susta a Portaria 341, de 30 de julho de 2020 – do Ministério do Meio Ambiente - que “Aprova o Regimento Interno da Comissão Executiva para Controle do Desmatamento Ilegal e Recuperação da Vegetação Nativa - CONAVEG, instituída pelo Decreto nº 10.142, de 28 de novembro de 2019 e parcialmente os efeitos do Decreto nº 10.142, de 28 de novembro de 2019, que “institui a Comissão Executiva para Controle do Desmatamento Ilegal e Recuperação da Vegetação Nativa.”",0,557,2259680,camara,Meio Ambiente e Desenvolvimento Sustentável,Nereu Crispim,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2259680
PDL,361,2020,"Sustam os efeitos da Resolução CPPI nº 126, de 10 de junho de 2020, Publicado no Diário Oficial da União em 04/08/2020 que “Opina pela criação e qualificação da Política de Apoio ao Licenciamento Ambiental de Projetos de Investimentos para a Produção de Minerais Estratégicos - ""Pró-Minerais Estratégicos"", no âmbito do Programa de Parcerias de Investimentos - PPI.”",0,557,2259684,camara,Meio Ambiente e Desenvolvimento Sustentável,Airton Faleiro; Célio Moura; Frei Anastacio Ribeiro; João Daniel; Marcon; Nilto Tatto; Patrus Ananias; Valmir Assunção,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2259684
PL,4123,2020,"Define prioridades, portabilidade, auditoria e segurança de dados provenientes das atividades agropecuárias, coletado, armazenados e processados por fornecedores de Tecnologia Agrícola.",0,139,2259727,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Margarida Salomão,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2259727
PL,4134,2020,Determina que os fornecedores de máscaras de proteção individual ofereçam opção de descarte adequado para os produtos e determina outras providências.,0,139,2259769,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2259769
PDL,363,2020,"Susta os efeitos do Decreto nº 10.447, de 7 de agosto de 2020, que dispõe sobre a qualificação das unidades de conservação Parque Nacional de Brasília, localizado no Distrito Federal, e Parque Nacional de São Joaquim, localizado no Estado de Santa Catarina, no âmbito do Programa de Parcerias de Investimentos da Presidência da República e a sua inclusão no Programa Nacional de Desestatização.",0,557,2259770,camara,Meio Ambiente e Desenvolvimento Sustentável,Erika Kokay; José Guimarães; Professor Israel Batista,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2259770
PDL,364,2020,"Susta o Decreto nº 10.447, de 07 de agosto de 2020, da Presidência da República, que dispõe sobre a qualificação de unidades de conservação, no âmbito do Programa de Parcerias de Investimentos da Presidência da República e a sua inclusão no Programa Nacional de Desestatização.",0,557,2259776,camara,Meio Ambiente e Desenvolvimento Sustentável,Leandre; Professor Israel Batista,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2259776
PDL,366,2020,"""Susta o Decreto nº 10.451/2020.""",0,557,2259826,camara,Meio Ambiente e Desenvolvimento Sustentável;Estrutura Fundiária,Alessandro Molon,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2259826
PL,4162,2020,"Incluir na Lei nº 12.850 de 2013, o artigo 1º, § 2º, inciso III, para definir o desmatamento de área de preservação como crime organizado e tipificar como crime contra a segurança nacional, o desmatamento de área de preservação permanente com a finalidade de tráfico internacional de recursos naturais, acrescentando artigo à Lei nº 7.170, de 14 de dezembro de 1983.",0,139,2259842,camara,Meio Ambiente e Desenvolvimento Sustentável,Frei Anastacio Ribeiro,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2259842
PL,4177,2020,"Altera a Lei nº 8.036, de 11 de maio de 1990, para permitir a movimentação da conta vinculada do trabalhador no Fundo de Garantia do Tempo de Serviço (FGTS) para a aquisição de imóveis inscritos em regime de ocupação ou aforamento nos demais entes da Federação.",0,139,2259950,camara,Estrutura Fundiária,Nereu Crispim,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2259950
PL,4185,2020,Cria a política nacional de valorização da mulher no campo e dá outras providências,0,139,2259964,camara,"Agricultura, Pecuária, Pesca e Extrativismo;Estrutura Fundiária",Deuzinho Filho,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2259964
PL,4186,2020,"Dispõe sobre a proibição, em todo território nacional, da fabricação, comercialização e uso de produtos plásticos de único uso.",0,139,2259965,camara,Meio Ambiente e Desenvolvimento Sustentável,Deuzinho Filho,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2259965
