id_votacao,id_parlamentar,partido,voto
2190237-111,204441,PSC,Sim
2190237-111,204558,PSB,Não
2190237-111,68720,PDT,Não
2190237-111,74212,DEM,Sim
2190237-111,204465,PSD,Sim
2190237-111,204505,PRB,Não
2190237-111,152605,PSOL,Obstrução
2190237-111,178832,PV,Não
2190237-111,179587,PSL,Sim
2190237-111,204567,PL,Sim
2190237-111,112437,MDB,Sim
2190237-111,160518,PROS,Não
2190237-111,204411,PSL,Sim
2190237-111,178920,PODE,Sim
2190237-111,196358,PSL,Sim
2190237-111,204546,PSL,Sim
2190237-111,204562,PSD,Sim
2190237-111,74079,MDB,Sim
2190237-111,141464,PT,Obstrução
2190237-111,178829,PL,Sim
2190237-111,178857,PT,Obstrução
2190237-111,204461,NOVO,Sim
2190237-111,204496,PSDB,Sim
2190237-111,204521,PSL,Sim
2190237-111,205476,PSD,Sim
2190237-111,207176,PSDB,Sim
2190237-111,160556,PT,Obstrução
2190237-111,160558,PL,Sim
2190237-111,204545,PSL,Sim
2190237-111,204570,PMN,Sim
2190237-111,178992,PSDB,Sim
2190237-111,178994,MDB,Sim
2190237-111,204355,CIDADANIA,Sim
2190237-111,204492,PT,Obstrução
2190237-111,204574,PL,Sim
2190237-111,206231,PSB,Não
2190237-111,74585,PL,Não
2190237-111,178997,MDB,Sim
2190237-111,204351,PSL,Sim
2190237-111,204405,PSB,Não
2190237-111,204512,PSL,Sim
2190237-111,204525,PSB,Não
2190237-111,74459,PSB,Sim
2190237-111,141434,MDB,Sim
2190237-111,204474,MDB,Sim
2190237-111,204518,PATRI,Sim
2190237-111,204541,PDT,Obstrução
2190237-111,204565,PSL,Sim
2190237-111,204361,MDB,Sim
2190237-111,204555,PT,Obstrução
2190237-111,205863,PSL,Sim
2190237-111,160976,PL,Sim
2190237-111,178886,DEM,Sim
2190237-111,178989,PODE,Não
2190237-111,204489,PDT,Obstrução
2190237-111,204547,PSL,Sim
2190237-111,141391,CIDADANIA,Sim
2190237-111,152610,PRB,Sim
2190237-111,204431,MDB,Sim
2190237-111,204523,NOVO,Sim
2190237-111,74090,PP,Sim
2190237-111,160601,PODE,Sim
2190237-111,178928,PL,Sim
2190237-111,204414,PRB,Sim
2190237-111,204471,PSDB,Sim
2190237-111,204481,PL,Sim
2190237-111,204542,PSB,Não
2190237-111,178983,PL,Sim
2190237-111,179001,MDB,Sim
2190237-111,204388,PSL,Sim
2190237-111,74383,PL,Sim
2190237-111,141459,PL,Sim
2190237-111,160632,SOLIDARIEDADE,Sim
2190237-111,178839,MDB,Sim
2190237-111,194260,PTB,Sim
2190237-111,204387,PSD,Sim
2190237-111,204464,PSOL,Obstrução
2190237-111,204515,AVANTE,Não
2190237-111,204439,SOLIDARIEDADE,Sim
2190237-111,204460,PSL,Sim
2190237-111,204382,PSL,Sim
2190237-111,204451,PSL,Sim
2190237-111,204475,SOLIDARIEDADE,Sim
2190237-111,141335,PT,Obstrução
2190237-111,141405,MDB,Sim
2190237-111,204367,PSL,Sim
2190237-111,204519,NOVO,Sim
2190237-111,204576,PRB,Sim
2190237-111,205550,PRB,Sim
2190237-111,66179,DEM,Sim
2190237-111,74554,PL,Sim
2190237-111,141408,PRB,Sim
2190237-111,160587,PSD,Sim
2190237-111,178835,PDT,Sim
2190237-111,204452,PSL,Sim
2190237-111,204459,MDB,Sim
2190237-111,204544,PSL,Sim
2190237-111,204573,PSD,Sim
2190237-111,143084,SOLIDARIEDADE,Sim
2190237-111,160534,PL,Sim
2190237-111,178930,PSD,Sim
2190237-111,204369,PSL,Sim
2190237-111,204462,PSL,Sim
2190237-111,204533,PDT,Obstrução
2190237-111,81297,PSL,Sim
2190237-111,178858,PP,Sim
2190237-111,178966,PSDB,Sim
2190237-111,204356,PRB,Sim
2190237-111,204362,PSD,Sim
2190237-111,204432,SOLIDARIEDADE,Sim
2190237-111,204548,PSL,Sim
2190237-111,74571,PT,Obstrução
2190237-111,74574,PSD,Sim
2190237-111,160532,DEM,Sim
2190237-111,178873,PT,Obstrução
2190237-111,178910,PSD,Sim
2190237-111,178985,PL,Sim
2190237-111,204358,PSDB,Sim
2190237-111,204566,PATRI,Sim
2190237-111,141427,MDB,Sim
2190237-111,160651,MDB,Sim
2190237-111,160673,PL,Sim
2190237-111,178961,PSDB,Sim
2190237-111,204408,SOLIDARIEDADE,Sim
2190237-111,204517,PL,Sim
2190237-111,74693,DEM,Artigo 17
2190237-108,178889,PT,Obstrução
2190237-108,204423,PSC,Sim
2190237-108,74646,PSDB,Sim
2190237-108,160604,PT,Obstrução
2190237-108,204456,MDB,Sim
2190237-108,204561,PSB,Obstrução
2190237-108,204371,PSB,Sim
2190237-108,74270,PSC,Sim
2190237-108,204508,PODE,Sim
2190237-108,139285,PSB,Obstrução
2190237-108,204414,PRB,Sim
2190237-108,204502,PSL,Sim
2190237-108,178989,PODE,Sim
2190237-108,204524,PP,Sim
2190237-108,141518,SOLIDARIEDADE,Sim
2190237-108,74574,PSD,Sim
2190237-108,204421,PSDB,Sim
2190237-108,204482,PSC,Sim
2190237-108,178908,PSD,Sim
2190237-108,204415,PSL,Sim
2190237-108,204444,PSL,Sim
2190237-108,204510,PP,Sim
2190237-108,178954,MDB,Sim
2190237-108,204471,PSDB,Sim
2190237-108,92776,PSD,Sim
2190237-108,204377,CIDADANIA,Não
2190237-108,177282,PDT,Obstrução
2190237-108,178881,PODE,Sim
2190237-108,204452,PSL,Sim
2190237-108,76874,PSOL,Obstrução
2190237-108,160632,SOLIDARIEDADE,Sim
2190237-108,146788,PP,Sim
2190237-108,178969,PSD,Sim
2190237-108,74419,PSB,Obstrução
2190237-108,204532,NOVO,Sim
2190237-108,204394,PSB,Obstrução
2190237-108,204475,SOLIDARIEDADE,Sim
2190237-108,204536,DEM,Sim
2190237-108,204554,PL,Sim
2190237-108,204368,PSL,Sim
2190237-108,68720,PDT,Não
2190237-108,204408,SOLIDARIEDADE,Sim
2190237-108,204397,PROS,Não
2190237-108,141398,PT,Obstrução
2190237-108,160588,PSD,Sim
2190237-108,204381,DEM,Sim
2190237-108,178829,PL,Sim
2190237-108,178996,MDB,Sim
2190237-108,160528,PSB,Obstrução
2190237-108,204389,PSB,Obstrução
2190237-108,141553,PSDB,Sim
2190237-108,178832,PV,Obstrução
2190237-108,204372,PRB,Sim
2190237-108,204543,PSB,Não
2190237-108,205865,PSD,Sim
2190237-108,73460,PDT,Sim
2190237-108,204513,PSL,Sim
2190237-108,204570,PMN,Sim
2190237-108,141464,PT,Obstrução
2190237-108,122974,PTB,Sim
2190237-108,160598,PDT,Obstrução
2190237-108,204472,PODE,Sim
2190237-108,141391,CIDADANIA,Sim
2190237-108,160641,PCdoB,Obstrução
2190237-108,178966,PSDB,Sim
2190237-108,204373,PRB,Sim
2190237-108,178876,PSDB,Sim
2190237-108,171619,PT,Obstrução
2190237-108,204355,CIDADANIA,Sim
2190237-108,204548,PSL,Sim
2190237-108,204382,PSL,Sim
2190237-108,204400,PSL,Sim
2190237-108,204547,PSL,Sim
2190237-108,156190,NOVO,Sim
2190237-108,204434,SOLIDARIEDADE,Sim
2190237-108,74079,MDB,Sim
2190237-108,178895,PSD,Sim
2190237-108,204481,PL,Sim
2190237-108,160559,MDB,Sim
2190237-108,162332,PL,Sim
2190237-108,204565,PSL,Sim
2190237-108,204378,PSL,Sim
2190237-108,204457,DEM,Sim
2190237-108,198783,PTB,Sim
2190237-108,204407,PSOL,Obstrução
2190237-108,204520,PSL,Sim
2190237-108,204569,PSL,Sim
2190237-108,73531,PSOL,Obstrução
2190237-108,204490,PSL,Sim
2190237-108,178835,PDT,Sim
2190237-108,204367,PSL,Sim
2190237-108,204491,PRB,Sim
2190237-108,115746,PL,Sim
2190237-108,141516,PSDB,Sim
2190237-108,160556,PT,Obstrução
2190237-108,160569,PT,Obstrução
2190237-108,178921,PL,Sim
2190237-108,204538,PTB,Sim
2190237-108,204489,PDT,Obstrução
2190237-108,164360,CIDADANIA,Sim
2190237-108,204405,PSB,Obstrução
2190237-108,204525,PSB,Obstrução
2190237-108,204431,MDB,Sim
2190237-108,178860,DEM,Sim
2190237-108,204449,PSL,Sim
2190237-108,74060,PCdoB,Obstrução
2190237-108,204527,DEM,Sim
2190237-108,74352,PSDB,Sim
2190237-108,141422,DEM,Sim
2190237-108,81055,PCdoB,Obstrução
2190237-108,135054,PL,Sim
2190237-108,204474,MDB,Sim
2190237-108,204352,PSB,Obstrução
2190237-108,74057,PCdoB,Obstrução
2190237-108,198197,AVANTE,Sim
2190237-108,204555,PT,Obstrução
2190237-108,90842,PTB,Sim
2190237-108,204465,PSD,Sim
2190237-108,160600,DEM,Sim
2190237-108,98057,PRB,Sim
2190237-108,141450,PSD,Sim
2190237-108,160639,DEM,Sim
2190237-108,204416,PSL,Sim
2190237-108,204448,S.PART.,Sim
2190237-108,207176,PSDB,Sim
2190237-108,205863,PSL,Sim
2190237-108,90201,PTB,Sim
2190237-108,204365,NOVO,Sim
2190237-108,204398,PSL,Sim
2190237-108,204446,PSL,Sim
2190237-108,74317,PSD,Sim
2190237-108,204357,PSDB,Sim
2190237-108,204383,PV,Obstrução
2190237-108,204540,PRB,Sim
2190237-108,74571,PT,Obstrução
2190237-108,160651,MDB,Sim
2190237-108,204380,PP,Sim
2190237-108,133810,PTB,Sim
2190237-108,178879,SOLIDARIEDADE,Sim
2190237-108,204385,PSC,Sim
2190237-108,204553,AVANTE,Abstenção
2190237-108,204558,PSB,Obstrução
2190237-108,160610,PT,Obstrução
2190237-108,178920,PODE,Sim
2190237-108,204488,PV,Obstrução
2190237-108,204504,PSD,Sim
2190237-108,178994,MDB,Sim
2190237-108,204370,PT,Obstrução
2190237-108,204442,PSL,Sim
2190237-108,141513,DEM,Sim
2190237-108,178909,DEM,Sim
2190237-108,204576,PRB,Sim
2190237-108,178863,PROS,Sim
2190237-108,178997,MDB,Sim
2190237-108,204364,SOLIDARIEDADE,Sim
2190237-108,204483,PSB,Obstrução
2190237-108,204495,PT,Obstrução
2190237-108,69871,PODE,Não
2190237-108,178992,PSDB,Sim
2190237-108,178986,PT,Obstrução
2190237-108,204362,PSD,Sim
2190237-108,204363,PSC,Sim
2190237-108,204497,PSD,Sim
2190237-108,207309,PSL,Sim
2190237-108,171617,PT,Obstrução
2190237-108,204419,PSC,Sim
2190237-108,204462,PSL,Sim
2190237-108,73772,MDB,Sim
2190237-108,160545,DEM,Sim
2190237-108,204413,PATRI,Sim
2190237-108,178953,PSD,Sim
2190237-108,194260,PTB,Sim
2190237-108,141427,MDB,Sim
2190237-108,160553,PSD,Sim
2190237-108,204507,PSL,Sim
2190237-108,74305,PSDB,Sim
2190237-108,196358,PSL,Sim
2190237-108,92699,PP,Sim
2190237-108,178937,PL,Sim
2190237-108,204404,PSDB,Sim
2190237-108,178993,DEM,Sim
2190237-108,204387,PSD,Sim
2190237-108,204412,DEM,Sim
2190237-108,74200,PROS,Não
2190237-108,204494,PATRI,Não
2190237-108,204498,DEM,Sim
2190237-108,73801,PCdoB,Obstrução
2190237-108,74044,PTB,Sim
2190237-108,160558,PL,Sim
2190237-108,191923,PDT,Obstrução
2190237-108,204422,PRB,Sim
2190237-108,204477,PSL,Sim
2190237-108,134812,PSOL,Obstrução
2190237-108,204454,PSL,Sim
2190237-108,204499,PSB,Obstrução
2190237-108,204512,PSL,Sim
2190237-108,74090,PP,Sim
2190237-108,74356,PRB,Sim
2190237-108,197438,AVANTE,Sim
2190237-108,204514,PSL,Sim
2190237-108,204437,PRB,Sim
2190237-108,178934,PROS,Sim
2190237-108,204386,DEM,Sim
2190237-108,204552,PMN,Não
2190237-108,204409,PSDB,Sim
2190237-108,204426,PT,Obstrução
2190237-108,204436,MDB,Sim
2190237-108,204544,PSL,Sim
2190237-108,204441,PSC,Sim
2190237-108,204458,PSL,Sim
2190237-108,74156,PT,Obstrução
2190237-108,116379,PSD,Sim
2190237-108,204388,PSL,Sim
2190237-108,204360,PDT,Obstrução
2190237-108,204562,PSD,Sim
2190237-108,81297,PSL,Sim
2190237-108,188097,PT,Obstrução
2190237-108,204435,PDT,Sim
2190237-108,204438,PL,Sim
2190237-108,204530,PSB,Não
2190237-108,204469,PRB,Sim
2190237-108,204567,PL,Sim
2190237-108,204411,PSL,Sim
2190237-108,143084,SOLIDARIEDADE,Sim
2190237-108,204563,PL,Sim
2190237-108,141508,PSB,Obstrução
2190237-108,204375,AVANTE,Sim
2190237-108,204551,SOLIDARIEDADE,Sim
2190237-108,74052,PL,Sim
2190237-108,178843,PSD,Sim
2190237-108,204533,PDT,Obstrução
2190237-108,204537,PV,Obstrução
2190237-108,72442,PSB,Obstrução
2190237-108,204461,NOVO,Sim
2190237-108,204479,PSL,Sim
2190237-108,152610,PRB,Sim
2190237-108,204463,PSD,Sim
2190237-108,204521,PSL,Sim
2190237-108,204529,PL,Sim
2190237-108,141523,MDB,Sim
2190237-108,204545,PSL,Sim
2190237-108,204485,PL,Sim
2190237-108,204528,NOVO,Sim
2190237-108,204574,PL,Sim
2190237-108,74459,PSB,Sim
2190237-108,74554,PL,Sim
2190237-108,206231,PSB,Obstrução
2190237-108,74439,PDT,Obstrução
2190237-108,141459,PL,Sim
2190237-108,74383,PL,Sim
2190237-108,204403,PDT,Sim
2190237-108,152605,PSOL,Obstrução
2190237-108,74161,PT,Obstrução
2190237-108,178930,PSD,Sim
2190237-108,178952,MDB,Sim
2190237-108,204358,PSDB,Sim
2190237-108,204523,NOVO,Sim
2190237-108,204351,PSL,Sim
2190237-108,204369,PSL,Sim
2190237-108,73466,CIDADANIA,Sim
2190237-108,204487,PROS,Sim
2190237-108,204515,AVANTE,Não
2190237-108,160619,PSD,Sim
2190237-108,204354,PL,Sim
2190237-108,204459,MDB,Sim
2190237-108,204519,NOVO,Sim
2190237-108,204522,PSD,Sim
2190237-108,141405,MDB,Sim
2190237-108,204374,PSL,Sim
2190237-108,204429,PSB,Obstrução
2190237-108,204451,PSL,Sim
2190237-108,204476,AVANTE,Sim
2190237-108,160587,PSD,Sim
2190237-108,178983,PL,Sim
2190237-108,204559,PT,Obstrução
2190237-108,112437,MDB,Sim
2190237-108,141431,DEM,Sim
2190237-108,204503,PT,Obstrução
2190237-108,178970,PT,Obstrução
2190237-108,178857,PT,Obstrução
2190237-108,204356,PRB,Sim
2190237-108,204460,PSL,Sim
2190237-108,204546,PSL,Sim
2190237-108,178933,MDB,Sim
2190237-108,204395,DEM,Sim
2190237-108,204420,PSL,Sim
2190237-108,204518,PATRI,Sim
2190237-108,204573,PSD,Sim
2190237-108,74749,MDB,Sim
2190237-108,141335,PT,Obstrução
2190237-108,160534,PL,Sim
2190237-108,178839,MDB,Sim
2190237-108,204366,PSB,Sim
2190237-108,205550,PRB,Sim
2190237-108,141408,PRB,Sim
2190237-108,178961,PSDB,Sim
2190237-108,193726,PSC,Sim
2190237-108,204509,PSOL,Obstrução
2190237-108,204531,PP,Sim
2190237-108,204566,PATRI,Sim
2190237-108,160673,PL,Sim
2190237-108,160976,PL,Sim
2190237-108,178910,PSD,Sim
2190237-108,178928,PL,Sim
2190237-108,204516,NOVO,Sim
2190237-108,66179,DEM,Sim
2190237-108,74585,PL,Não
2190237-108,154178,PRB,Sim
2190237-108,204361,MDB,Sim
2190237-108,204376,PSL,Sim
2190237-108,204439,SOLIDARIEDADE,Sim
2190237-108,204455,PSL,Sim
2190237-108,160518,PROS,Não
2190237-108,204432,SOLIDARIEDADE,Sim
2190237-108,204517,PL,Sim
2190237-108,160601,PODE,Sim
2190237-108,178836,DEM,Sim
2190237-108,178985,PL,Sim
2190237-108,205476,PSD,Sim
2190237-108,204496,PSDB,Sim
2190237-108,204505,PRB,Não
2190237-108,160532,DEM,Sim
2190237-108,179001,MDB,Sim
2190237-108,171623,MDB,Sim
2190237-108,204542,PSB,Obstrução
2190237-108,74693,DEM,Artigo 17
2190237-105,204429,PSB,Obstrução
2190237-105,136811,PP,Sim
2190237-105,204569,PSL,Sim
2190237-105,204502,PSL,Sim
2190237-105,74043,PL,Sim
2190237-105,141428,PSD,Sim
2190237-105,160632,SOLIDARIEDADE,Sim
2190237-105,204430,PP,Não
2190237-105,156190,NOVO,Sim
2190237-105,134812,PSOL,Obstrução
2190237-105,76874,PSOL,Obstrução
2190237-105,204377,CIDADANIA,Sim
2190237-105,160569,PT,Obstrução
2190237-105,178857,PT,Obstrução
2190237-105,74161,PT,Obstrução
2190237-105,160592,PT,Obstrução
2190237-105,132504,PT,Obstrução
2190237-105,141518,SOLIDARIEDADE,Sim
2190237-105,204378,PSL,Sim
2190237-105,204393,PT,Abstenção
2190237-105,74052,PL,Sim
2190237-105,204572,PRB,Sim
2190237-105,204426,PT,Obstrução
2190237-105,204563,PL,Sim
2190237-105,178953,PSD,Sim
2190237-105,160758,PSDB,Sim
2190237-105,204355,CIDADANIA,Sim
2190237-105,141391,CIDADANIA,Sim
2190237-105,204370,PT,Obstrução
2190237-105,204510,PP,Sim
2190237-105,204537,PV,Obstrução
2190237-105,178858,PP,Sim
2190237-105,74305,PSDB,Sim
2190237-105,197438,AVANTE,Sim
2190237-105,204514,PSL,Sim
2190237-105,178992,PSDB,Sim
2190237-105,204452,PSL,Sim
2190237-105,204476,AVANTE,Sim
2190237-105,178929,PODE,Sim
2190237-105,141405,MDB,Sim
2190237-105,204553,AVANTE,Abstenção
2190237-105,73460,PDT,Sim
2190237-105,141523,MDB,Sim
2190237-105,160535,PT,Obstrução
2190237-105,160538,PT,Obstrução
2190237-105,178910,PSD,Sim
2190237-105,204574,PL,Sim
2190237-105,160653,PODE,Não
2190237-105,204495,PT,Obstrução
2190237-105,74044,PTB,Sim
2190237-105,74270,PSC,Sim
2190237-105,178920,PODE,Sim
2190237-105,141508,PSB,Obstrução
2190237-105,196358,PSL,Sim
2190237-105,204530,PSB,Não
2190237-105,115746,PL,Sim
2190237-105,204408,SOLIDARIEDADE,Sim
2190237-105,204543,PSB,Não
2190237-105,178934,PROS,Sim
2190237-105,198783,PTB,Sim
2190237-105,204561,PSB,Obstrução
2190237-105,204477,PSL,Sim
2190237-105,206231,PSB,Obstrução
2190237-105,193726,PSC,Sim
2190237-105,204546,PSL,Sim
2190237-105,160588,PSD,Sim
2190237-105,160553,PSD,Sim
2190237-105,160651,MDB,Sim
2190237-105,204549,PP,Sim
2190237-105,92776,PSD,Sim
2190237-105,204413,PATRI,Sim
2190237-105,204423,PSC,Sim
2190237-105,74585,PL,Não
2190237-105,178937,PL,Sim
2190237-105,204527,DEM,Sim
2190237-105,90201,PTB,Sim
2190237-105,204482,PSC,Sim
2190237-105,204497,PSD,Sim
2190237-105,69871,PODE,Não
2190237-105,141450,PSD,Sim
2190237-105,204466,PSDB,Sim
2190237-105,160635,PSDB,Não
2190237-105,178921,PL,Sim
2190237-105,204540,PRB,Sim
2190237-105,204398,PSL,Sim
2190237-105,204508,PODE,Sim
2190237-105,166402,PL,Sim
2190237-105,204456,MDB,Sim
2190237-105,204422,PRB,Sim
2190237-105,205550,PRB,Sim
2190237-105,204499,PSB,Obstrução
2190237-105,204517,PL,Sim
2190237-105,178895,PSD,Sim
2190237-105,204576,PRB,Sim
2190237-105,73586,PSB,Obstrução
2190237-105,204372,PRB,Sim
2190237-105,141531,PSDB,Não
2190237-105,178908,PSD,Sim
2190237-105,98057,PRB,Sim
2190237-105,116379,PSD,Sim
2190237-105,178981,MDB,Sim
2190237-105,204371,PSB,Não
2190237-105,74200,PROS,Não
2190237-105,204531,PP,Sim
2190237-105,204558,PSB,Obstrução
2190237-105,112437,MDB,Sim
2190237-105,204404,PSDB,Sim
2190237-105,160619,PSD,Sim
2190237-105,204541,PDT,Obstrução
2190237-105,204444,PSL,Sim
2190237-105,204489,PDT,Obstrução
2190237-105,178986,PT,Obstrução
2190237-105,204538,PTB,Sim
2190237-105,204458,PSL,Sim
2190237-105,204395,DEM,Sim
2190237-105,204500,PTB,Não
2190237-105,204513,PSL,Sim
2190237-105,204437,PRB,Sim
2190237-105,90842,PTB,Sim
2190237-105,204461,NOVO,Sim
2190237-105,160610,PT,Obstrução
2190237-105,204567,PL,Sim
2190237-105,205863,PSL,Sim
2190237-105,178879,SOLIDARIEDADE,Sim
2190237-105,204381,DEM,Sim
2190237-105,160601,PODE,Sim
2190237-105,92102,DEM,Sim
2190237-105,204507,PSL,Sim
2190237-105,204472,PODE,Sim
2190237-105,204522,PSD,Sim
2190237-105,204533,PDT,Obstrução
2190237-105,204451,PSL,Sim
2190237-105,204519,NOVO,Sim
2190237-105,204442,PSL,Sim
2190237-105,204454,PSL,Sim
2190237-105,204459,MDB,Sim
2190237-105,160600,DEM,Sim
2190237-105,178829,PL,Sim
2190237-105,74419,PSB,Obstrução
2190237-105,204415,PSL,Sim
2190237-105,204441,PSC,Sim
2190237-105,204498,DEM,Sim
2190237-105,133810,PTB,Sim
2190237-105,194260,PTB,Sim
2190237-105,204521,PSL,Sim
2190237-105,160641,PCdoB,Obstrução
2190237-105,178909,DEM,Sim
2190237-105,141553,PSDB,Sim
2190237-105,204529,PL,Sim
2190237-105,73531,PSOL,Não
2190237-105,73772,MDB,Sim
2190237-105,74212,DEM,Sim
2190237-105,160534,PL,Sim
2190237-105,178977,PSDB,Sim
2190237-105,160558,PL,Sim
2190237-105,178933,MDB,Sim
2190237-105,92699,PP,Sim
2190237-105,141516,PSDB,Sim
2190237-105,152605,PSOL,Obstrução
2190237-105,204465,PSD,Sim
2190237-105,204364,SOLIDARIEDADE,Sim
2190237-105,204449,PSL,Sim
2190237-105,204471,PSDB,Sim
2190237-105,204483,PSB,Obstrução
2190237-105,178970,PT,Obstrução
2190237-105,191923,PDT,Obstrução
2190237-105,160556,PT,Obstrução
2190237-105,171617,PT,Obstrução
2190237-105,204388,PSL,Sim
2190237-105,204474,MDB,Sim
2190237-105,178993,DEM,Sim
2190237-105,74352,PSDB,Sim
2190237-105,178930,PSD,Sim
2190237-105,204366,PSB,Sim
2190237-105,160645,PSDB,Sim
2190237-105,66179,DEM,Sim
2190237-105,204363,PSC,Sim
2190237-105,204494,PATRI,Não
2190237-105,204570,PMN,Sim
2190237-105,74439,PDT,Obstrução
2190237-105,204387,PSD,Sim
2190237-105,204389,PSB,Obstrução
2190237-105,204416,PSL,Sim
2190237-105,204373,PRB,Sim
2190237-105,204457,DEM,Sim
2190237-105,204419,PSC,Sim
2190237-105,204421,PSDB,Sim
2190237-105,204463,PSD,Sim
2190237-105,160587,PSD,Sim
2190237-105,204407,PSOL,Obstrução
2190237-105,204382,PSL,Sim
2190237-105,204434,SOLIDARIEDADE,Sim
2190237-105,204542,PSB,Obstrução
2190237-105,74749,MDB,Sim
2190237-105,204448,S.PART.,Sim
2190237-105,207176,PSDB,Sim
2190237-105,178996,MDB,Sim
2190237-105,204374,PSL,Sim
2190237-105,204509,PSOL,Obstrução
2190237-105,178947,DEM,Sim
2190237-105,204380,PP,Sim
2190237-105,204545,PSL,Sim
2190237-105,73486,PDT,Sim
2190237-105,204360,PDT,Obstrução
2190237-105,204487,PROS,Sim
2190237-105,141431,DEM,Sim
2190237-105,204385,PSC,Sim
2190237-105,204403,PDT,Sim
2190237-105,204354,PL,Sim
2190237-105,204367,PSL,Sim
2190237-105,204469,PRB,Sim
2190237-105,204352,PSB,Obstrução
2190237-105,204375,AVANTE,Sim
2190237-105,204520,PSL,Sim
2190237-105,143084,SOLIDARIEDADE,Sim
2190237-105,204446,PSL,Sim
2190237-105,74079,MDB,Sim
2190237-105,204351,PSL,Sim
2190237-105,204411,PSL,Sim
2190237-105,204475,SOLIDARIEDADE,Sim
2190237-105,204481,PL,Sim
2190237-105,73801,PCdoB,Obstrução
2190237-105,135054,PL,Sim
2190237-105,141427,MDB,Sim
2190237-105,141470,PT,Obstrução
2190237-105,204479,PSL,Sim
2190237-105,204518,PATRI,Sim
2190237-105,204536,DEM,Sim
2190237-105,74554,PL,Sim
2190237-105,74574,PSD,Sim
2190237-105,160559,MDB,Sim
2190237-105,178876,PSDB,Sim
2190237-105,141459,PL,Sim
2190237-105,154178,PRB,Sim
2190237-105,178997,MDB,Sim
2190237-105,179001,MDB,Sim
2190237-105,204435,PDT,Sim
2190237-105,204484,PSL,Sim
2190237-105,74317,PSD,Sim
2190237-105,204464,PSOL,Obstrução
2190237-105,204485,PL,Sim
2190237-105,204523,NOVO,Sim
2190237-105,204554,PL,Sim
2190237-105,204562,PSD,Sim
2190237-105,205865,PSD,Sim
2190237-105,209189,PT,Obstrução
2190237-105,74471,PSD,Sim
2190237-105,162332,PL,Sim
2190237-105,178987,PCdoB,Obstrução
2190237-105,204492,PT,Obstrução
2190237-105,141555,PRB,Sim
2190237-105,178836,DEM,Sim
2190237-105,204490,PSL,Sim
2190237-105,204396,PSD,Sim
2190237-105,205476,PSD,Sim
2190237-105,81055,PCdoB,Obstrução
2190237-105,141335,PT,Obstrução
2190237-105,178839,MDB,Sim
2190237-105,178928,PL,Sim
2190237-105,204357,PSDB,Sim
2190237-105,204365,NOVO,Sim
2190237-105,204438,PL,Sim
2190237-105,204455,PSL,Sim
2190237-105,204488,PV,Não
2190237-105,204525,PSB,Obstrução
2190237-105,72442,PSB,Obstrução
2190237-105,204358,PSDB,Sim
2190237-105,204405,PSB,Obstrução
2190237-105,204409,PSDB,Sim
2190237-105,204439,SOLIDARIEDADE,Sim
2190237-105,204516,NOVO,Sim
2190237-105,68720,PDT,Não
2190237-105,73943,PCdoB,Obstrução
2190237-105,204369,PSL,Sim
2190237-105,204412,DEM,Sim
2190237-105,204515,AVANTE,Não
2190237-105,204573,PSD,Sim
2190237-105,74057,PCdoB,Obstrução
2190237-105,74156,PT,Obstrução
2190237-105,74356,PRB,Sim
2190237-105,74383,PL,Não
2190237-105,178835,PDT,Sim
2190237-105,178961,PSDB,Sim
2190237-105,204376,PSL,Sim
2190237-105,204418,PRB,Sim
2190237-105,204491,PRB,Sim
2190237-105,81297,PSL,Sim
2190237-105,141408,PRB,Sim
2190237-105,178954,MDB,Sim
2190237-105,204361,MDB,Sim
2190237-105,204362,PSD,Sim
2190237-105,204386,DEM,Sim
2190237-105,204414,PRB,Sim
2190237-105,204420,PSL,Sim
2190237-105,204505,PRB,Não
